x0,x1,x2,x3,x4,x5,x6,y
9.239758045773335,4.427033844023132,6.967243812350456,2.709723749011739,7.700834600784541,6.546961096966241,4.138151526526665,1.0
-5.720256924447191,-2.919613781446359,-4.762904494401635,-2.4903336832874308,-4.328864101120265,-6.2283820850224725,-2.2223807348994535,1.0
8.003048544174398,4.688765976227282,7.610249442534398,2.917734963625805,7.570526608627132,6.076201866519199,3.0551313096440778,0.0
-6.0969112573101,-1.5494137221942506,-6.656929228980954,-4.607075782889419,-4.573495958440846,-7.017206952448183,-3.3523649422113824,0.0
9.611262640831086,4.099352225644534,7.330490423708925,2.9742815946332257,9.306051014005188,5.608090788745548,4.780831139917557,0.0
8.899357297730607,4.940697155886752,6.4049792712822,2.713187947365149,8.376353647204466,6.922589573548956,5.22089572904839,1.0
3.276414016451401,-3.619962347112879,-3.1604052453852303,-2.2389107278399196,-1.5494557697446372,0.32183427646932306,-0.8162110811777783,1.0
-5.596696747730958,-0.9586819133920667,-4.0861676796474224,0.15506848563219577,-3.030423785419856,-3.9000625710582475,-1.4623163160524806,0.0
4.495491330837638,-1.2864562762897138,-0.9721235557942183,-3.218335267725499,-1.2254878703304808,0.8871335443401371,0.011271079815551865,0.0
-5.380478868005511,-2.8240624507454615,-6.218464607978445,-2.5862983513095754,-4.7150491372497845,-7.6099229467327305,-4.2389856213886326,0.0
-4.070257597210003,-0.08472158644734695,-2.03795114415976,-0.02043676992043987,-1.0748817198162839,-3.2772154137599188,-2.43993772558252,1.0
7.911998279647595,5.359321387311482,5.086471242828083,1.0264616846825634,8.510101429289595,5.199538533886706,3.841669393049939,1.0
2.007094684811669,2.497985439973142,4.334919688158856,4.739990407875817,1.8746068204381046,8.064560509546574,1.423730493857492,0.0
3.6903706781920618,-3.233849155962489,-2.2802054934045772,-2.7246598161292437,-1.0396052130513698,-0.5243848621989788,0.3419994171759312,0.0
8.1805341219651,5.437657114309223,7.153678648105645,2.8305064190170097,8.037974758888813,5.0209757372480235,4.816894009592295,1.0
0.42263707722590615,0.7504398563131829,3.782256691024294,4.737821253550999,-0.6187696938173833,8.655757293815855,0.6249909373009368,0.0
3.7179261706021762,-2.470556183787261,-1.4493575564064858,-2.9848942177640714,-1.6325838401371353,-0.24003114948667137,-0.7565059722403884,0.0
4.136375989040495,-1.0400894888671006,-1.674859758699779,-2.8433107941018627,-0.4614613872247625,0.52894136907469,-0.44674898480315883,1.0
-5.057869913628679,-0.7275941838534425,-2.950639903720415,-1.168791709230533,-2.021157862359413,-3.4761574726870914,-2.267463917326288,1.0
7.647675892749171,5.007804697350529,6.555812126187464,1.7041448731436575,7.983762736658179,5.48000748487964,3.768613291784073,0.0
8.732960425147127,4.860541743273671,7.159559202617266,2.079234513939233,8.128505569417715,6.243281424016178,4.759875364288303,1.0
0.13814447934215734,2.2653509477080815,5.995677708601722,7.211157909094454,0.206507689390921,7.539325886756103,2.224570481324509,0.0
1.1435702439694668,1.837384214618731,4.953753810904329,3.359213520378039,0.3239786540684806,7.314594046748958,0.6701572137547622,1.0
3.079272388903969,-1.252716684168584,-0.5538373351002149,-1.1144325573651823,-0.5536134982844183,0.691935864829162,0.5765319706374675,0.0
1.094381453454282,0.4891684850193734,4.032051637659589,4.813035463207373,1.0482795012732387,9.16900247115508,2.2048877425468834,1.0
-5.638278665674817,-1.2044046750873683,-2.901909343849589,-1.507359287701329,-3.375733419673783,-5.042288369743842,-1.2693827370920556,1.0
-4.808612538772826,-1.2802733073457389,-2.3220141151558478,-0.6656676572472471,-0.43471944391033657,-3.107585793996378,-0.1751510762582864,0.0
-3.770252117650282,-2.216145143196104,-5.877391892648344,-2.8664909561043492,-4.25019320725435,-6.80707721595875,-3.602992415969529,0.0
3.2966595123053244,-2.0427891732811316,0.7880297556562863,-1.4893974710820068,0.5059691604144897,-0.24205477102374204,0.023450574098942134,0.0
-5.736186988028395,-2.2975760340559384,-5.074696042813163,-1.9586232855135735,-3.8116962110749153,-7.087632716919596,-2.886391243827871,0.0
7.681671386496854,5.184660211208503,6.450015705737621,2.010665674699387,6.480697748649393,6.332642094648685,4.0754852589676345,1.0
-3.070179564787122,-2.65088475236902,-4.7627899995145055,-4.126731611539481,-3.363327540346936,-6.016043683358873,-2.576546470043064,1.0
1.386265141110822,1.4687354663999088,4.359239495300649,5.276373738086596,1.5399582570428199,9.011241145755355,2.21173776244128,0.0
4.994528101871628,-1.707062098618774,-0.5671632964778908,-3.061795262178981,-0.02351833608188303,-0.11138285730849867,-0.7879814313413578,1.0
4.068981093527558,-1.4666245271884955,-2.1499004360592413,-3.594923716271735,-0.9136385734884613,-1.2549610553895552,-2.6559985179747456,1.0
8.570701797500163,3.1506578607867928,6.2973343139270685,1.9524297212069306,6.5084212215910116,5.6310370252262985,2.442403289045946,1.0
-5.951836339808507,-2.170668521627218,-6.468333178836813,-4.151089337546668,-3.6290503344297815,-7.4330879274580015,-3.07001965602034,0.0
2.002968970054218,2.1356899075392155,5.060896647786023,5.401118337970304,1.3344792866780595,8.563015928762608,1.556424548678859,0.0
5.668837892169397,-1.7385015455297252,1.5041353931378905,-1.503902643330198,1.0517050768715777,0.8965179011805983,-0.3367112044276536,0.0
9.740719422128052,4.510867757559662,6.7505013598946615,1.333183018454786,6.920599757041338,6.033856129654103,3.7104913944703393,1.0
-4.942340603424778,-2.19348844810007,-3.503302768901899,-1.3996452141734794,-3.6123674411527937,-4.589276436181233,-2.2093438348461265,0.0
-4.386392741231725,-4.845910115659647,-4.946281373970181,-3.404894678121943,-5.14461072122909,-7.3348208635609655,-3.1300756489209127,0.0
-2.9155820896934013,-0.9997821566502583,-0.5034582163626968,-0.4023620623361732,-1.4070223815758416,-1.7302054888162928,-0.6589792117781627,0.0
8.602965748626072,6.869370675223414,6.933674675277601,1.747225202444576,8.082941292379044,5.461696456344242,3.092499009993283,1.0
3.8967337510621047,-1.911314486265805,-0.5075384936258666,-2.4473052225732057,-2.312858554464507,-1.45018176812551,-0.6997748055395663,0.0
8.930656544669164,3.8552090516739286,8.381065823831538,2.3585159585930606,8.499744862085539,6.650987549525264,4.304870761914572,0.0
2.8294674414104164,-1.9620240705628091,-1.3912207796640113,-1.7216022337766765,-0.24018398419977738,-2.046165059338125,-0.9649174075900115,0.0
-4.178491590472332,-1.4795260770369367,-2.2325471685364215,-0.8927624598781804,-3.981671535985826,-3.6516954059939204,-1.4732226933731254,0.0
-5.188640634120862,-1.406742464135553,-1.789333372788886,-1.4158356807202968,-2.5694017404124474,-2.528114170989448,-0.5639876204432706,1.0
1.8530384403600086,1.0988593950952166,4.565922802282915,4.8207438861353,1.2749156256141392,8.836642168856615,1.5680377322845398,1.0
8.329818432435767,4.730027545822968,7.870996463407494,3.4362590985275125,8.384948989148567,7.418565290880313,3.79960456388623,1.0
-6.504889320789999,-2.232879858665538,-4.858211271836754,-3.332090701830053,-4.368664640916984,-8.114975814066284,-1.6801893699019197,0.0
2.0340182070731414,0.8658650774253136,4.020270926563009,5.860069963585474,-1.0918033064258363,8.50408792109527,1.6993178487223992,0.0
2.6140931088537975,-2.5663509964744113,-1.664961842822451,-2.3367862716895735,-0.4631719666477151,2.330820716707927,-1.0985430089807215,0.0
-3.745962389152681,-0.23386187639029132,-3.7577576723231174,-0.5082653239846551,-2.526197424586541,-3.2936137542831405,-0.9506506998036279,0.0
-5.5715643958643115,-2.47418942085498,-6.078216500173172,-3.3331927575169478,-2.6980732152382316,-6.8361032369890955,-2.1023166285991444,1.0
-5.107227003461594,-1.1933034286472524,-2.6653117148662946,-1.9999256956447446,-2.842523611337485,-4.900873349222106,-1.8191712716219741,1.0
2.2896131944766926,1.1538901051281312,3.91345074512401,5.14617849619683,0.5610147281086836,8.512462227705942,2.1995095694816458,0.0
-4.66168140534319,-2.18810909077352,-5.2342462336046385,-2.8877040550758757,-2.406412735029109,-7.414472991667296,-2.7416986695514125,1.0
-0.3076906967864881,2.1656085986367226,3.2893397913742914,5.38713753571114,0.2497574566273788,8.698668663062461,2.1479721153236775,1.0
0.5898725749674983,2.6209118845929398,6.249696177123447,6.8154438834061315,1.9962985838908418,8.464138960062895,1.7685491052198912,0.0
-6.81609328681633,-3.8969536554507425,-5.807250559463063,-5.739840652753336,-4.472393840972892,-7.5863374389464795,-3.5927228153766455,0.0
4.048019944508387,-0.2970342193738451,-0.8112434820567753,-0.8520549488969742,-0.694092187622724,-0.15398874614673863,1.7172179564921826,0.0
9.336172063851052,3.9993086681023553,7.055124899379649,2.0586952956147893,8.097790246685488,6.173596673282501,3.969907282716455,0.0
-4.705770743890525,-2.803003989639257,-6.241670677219211,-4.571290167678177,-3.1267627041336254,-6.847596045224548,-2.5465460247194844,1.0
-4.471175795194302,-0.2269382523508532,-3.4828723721986914,-0.9108370355128772,-2.4889610973465572,-4.015531492741564,-0.9188941769608312,1.0
-4.060967414734864,-1.046961125405262,-2.2365043485871596,-0.04167403904811673,-2.659062988905198,-4.792209827823127,-2.319900712106508,0.0
1.389137068542574,2.100978987514519,5.800236068656563,5.618042035663798,3.10719610490914,8.46218167810296,2.2098989542768686,0.0
8.302628597246365,4.919219112882063,8.050864272320574,3.9765944145884466,8.724971453581388,7.722478418780401,3.9572118020370586,0.0
9.545781589901082,3.549785775548653,6.703527083410422,1.822472377277451,8.179624760639989,5.03312701164516,3.702201099481319,1.0
-3.72219648565455,-2.5050015625006354,-2.6303532785571853,-3.1754097769449112,-3.7047641057005514,-6.171180637962986,-1.7053743561550805,1.0
2.273953154125063,-2.848901672544511,-1.9467605539465203,-2.165484248029654,-2.468997936129558,0.8184936732503737,-1.9052219831039947,1.0
6.466030846634311,5.168392748868301,6.734207501844011,2.2727367735366886,7.327163592022334,5.0811937548250015,3.3677277667475147,0.0
4.345782659980038,-0.983777799153275,0.5022763909082522,-3.172617467053886,-1.3686245682236922,2.46858982262245,0.27519840775934573,1.0
2.0776526684879437,1.4336712817946136,5.307838323672145,3.8194846113153194,1.7216560731199408,8.087172196968757,2.9198798710372627,1.0
3.8916239232896714,-2.4974920075061044,-0.9812430575273335,-1.707460631296209,-0.9942826170814998,-1.3401279089178568,-0.6962011717011534,0.0
1.006596972442004,2.4271820505920862,3.4648893051357113,6.246231177151706,-0.35106400960157247,8.271013304871598,1.9624540141525544,1.0
-0.7631948006028824,1.1433290347961027,4.370114997993212,5.82520970019584,-0.9546123852407072,7.901440610201516,1.654604246172406,1.0
-4.462219893016638,-1.6882531896351107,-2.047289455279183,-0.3974397290964759,-2.605961856089558,-3.4381354388619365,-1.7340722362112038,0.0
-5.249006187957571,-2.5849445537389704,-5.200161805059248,-1.8778957494617523,-4.587318065408922,-6.054931589649377,-2.577604760718948,0.0
9.261757181755186,3.4537535449890737,6.553379385607877,1.979799470205014,9.185704125401505,5.371003283111998,3.6380945675938,0.0
1.5723495862950074,3.727111430273182,4.775179525304362,5.872156257972707,1.684332359751177,8.487532881116568,3.0312046349724686,1.0
-7.119416803569751,-3.068084882566464,-5.277892843603739,-2.434647657388153,-4.473117552477902,-7.020570994602429,-1.933626055707489,1.0
8.414543497480865,4.8737813914196675,8.186575169690439,2.0695394572578647,8.67359348452019,7.664733232711858,3.7261207782874997,1.0
3.543154013973507,-3.0634517795800367,-1.8169035197651502,-3.7714840577505004,-2.510971435314933,-1.2969976366452298,-0.7830251971813049,0.0
3.0527780478129736,-1.6277366244518725,-0.8674773263211335,-3.293258506930889,-1.8522102948166501,-0.3556286844143157,-1.1277033096865363,0.0
1.379124272134965,0.5727616150889485,3.005569899745738,4.752873501887034,0.4372993231810759,7.458011948356387,1.9788883389094551,0.0
8.066819646371169,4.317678654103938,6.208780383603886,2.781589005187174,8.278688634107953,5.746769909248514,4.216081426356844,1.0
1.8798988089320623,2.471294825652725,3.1585718411663133,6.1135603748695395,0.23836377369106043,8.442297385385542,2.135412289928536,1.0
2.9386052477703535,-1.9303154000856717,-1.1553135737409492,-2.5056449172398514,-0.3044688079350919,0.2815287722537345,-0.17052019309724092,1.0
-4.108987461383691,-2.1395568164770595,-4.794939857160222,-3.947123857209392,-2.3260934746166795,-7.550617555424154,-1.9549703377001983,1.0
-4.8860770431887905,-2.0046445465366993,-4.984527227806463,-4.550020392171565,-5.196844235152941,-6.321516010477517,-1.9806105675224634,1.0
-5.005381586841082,-1.4729737408947927,-2.5803740617440236,-0.3174943525151192,-3.029268471862347,-3.9525595874965687,-0.8318946426826248,1.0
8.438186213905983,4.643642602962257,7.085662986731182,3.423695754060685,7.22013844569327,6.358546373257236,3.3225343756787153,1.0
2.22240105927202,-1.8615812866806485,0.5522732670784554,-3.920097218097248,-0.799494353572572,-0.5290727286567627,0.17272093862560384,1.0
-4.722599651181078,-3.80133826120512,-6.217035499005707,-3.6200391248237676,-3.571642091804217,-6.504930308452323,-2.253394130188368,0.0
9.073102421610903,4.787902575184287,6.69468645848285,2.8451354074915733,8.128849620711893,6.1488467110525615,4.212481586183732,0.0
8.082995448088589,4.385893422954687,8.071509689304118,2.0674545484992866,8.377124062244162,5.66440879571019,4.891691127389516,0.0
5.088785259721646,-1.356206109916311,-2.320811167065168,-5.011033416153431,0.3238387566380364,0.7976570187963952,0.3197166883579783,0.0
0.8823383727205727,0.9873252046378026,3.7897151586457305,4.744396439880266,0.6481029981689331,8.297309504666613,0.2919069667204328,1.0
-5.103774543991195,-1.8140558077860962,-3.7463637150896734,-1.2036436369948147,-4.845506104757645,-3.729677585337859,-2.7394625932926653,1.0
0.08666376726322467,1.3673013620693066,4.876988879770253,5.720163386957849,0.3069469050118763,8.220078226383768,2.393634438683067,0.0
1.1371303547902825,2.0138423798720155,5.024759203749091,6.130756293698413,1.0687361537628128,7.593151985363944,1.0852501742034775,0.0
2.76222816100861,-0.7444497863881135,-0.44353938445378205,-3.544360584418948,-0.5697085318239636,0.9047360551918141,0.6473493636737535,1.0
8.69782191676528,5.65569937364856,5.964777335234355,1.5342236898015784,9.07689519648018,5.828093968176353,5.7049456690764115,1.0
0.9722315024013126,1.3426337810047282,4.079144882522903,6.001507693710344,-0.1551834253727548,8.498342128015317,2.2315677084514745,1.0
3.955851297887529,-1.3312232189357045,-0.5618806147177037,-2.0599475205786457,-0.056437126844470664,0.1670882129670096,-0.6914592729163302,0.0
-4.732147846386483,-3.98039292954816,-5.579175552636281,-1.9275602981746867,-4.22448545138241,-6.528208328265844,-2.227044499442772,0.0
-4.400669486488818,0.5742997071589917,-1.0611020516812286,-0.6853229403742724,-1.7883185447107772,-4.102086742493352,-1.449770297110352,0.0
-6.91242553663475,-1.628231593303421,-4.541500688582534,-2.167978723083789,-4.09025316365514,-6.884931933108501,-3.38728620808089,0.0
1.105303887411956,1.4063305230667598,3.626822039729829,5.303192049256631,0.12409025531711715,8.42832934610901,2.295490871460192,0.0
6.874964665011879,4.793726550078455,4.9056876003951055,2.444367576895072,7.253824682962118,5.34719523471505,3.9794577923541143,1.0
8.902162755282998,5.219367154152741,6.8645984849465345,3.307194387242287,8.557690977985562,5.620309436019953,5.20473180279604,0.0
0.5044941368640203,1.3856220604894287,2.940640358758969,5.979486977153435,0.5763695329318403,7.851621483059368,0.8041833924196942,0.0
-6.1168192430131985,-4.610591627214143,-5.205793050833992,-5.334782734756995,-5.25051177564077,-6.994592100790062,-2.433118383823565,0.0
3.632153637563839,-3.268296004297902,-2.681411540784085,-2.7371965018155984,-2.174895575199157,-0.5853555291985941,-0.38764746831933594,1.0
-4.392983200394253,-2.9574652277732767,-5.815131540587247,-3.3396021582093662,-4.718115959476739,-7.810182417711437,-3.499254621365772,1.0
0.21075694929861954,2.0863600257703396,3.2045153687607213,4.471564835226705,1.1576278921125602,9.844779118286715,1.4259275716184647,0.0
-4.714183042141442,-2.613949352992365,-5.509152448340227,-2.7803909071585666,-3.9115867520806358,-5.360642618073071,-1.8608843159122817,0.0
0.9920931357762574,1.4441980869443718,4.557030630352162,3.8802773733021407,0.44988610536641205,8.488138842219804,0.6985502172703486,1.0
9.343705567567673,5.706414533797123,7.624756407826783,1.5272089784958944,10.851939135427433,5.649951127786239,4.544094196525756,0.0
-4.832715418352264,-2.902008698998035,-4.535007341651279,-4.393636663422338,-4.1848027668456735,-7.43128287889355,-2.7883841823018845,1.0
7.139095357274636,5.145619678275461,6.305580150623064,2.923782573517495,7.584907567030543,5.364642318096912,2.5521335905765303,0.0
-4.21463997490069,-2.2283857675671275,-3.4779220449193344,-5.052083259237456,-3.283777272524909,-5.953036664781662,-2.8522327671795513,1.0
-6.104203212688536,-2.3577275587984916,-5.262850690414903,-0.8300353188283458,-5.038732601716781,-2.9121483890911284,-2.9846753191424225,0.0
0.5997735254055171,1.8254503948398677,4.917398102749139,4.275896297654494,-0.93969490441783,8.04060661373888,2.65871549267938,0.0
8.752711080400026,4.767751014552221,5.612469033391786,2.305877551531637,8.28036193085981,4.627156579584906,3.317949189707366,0.0
0.14646809649961856,2.145532516867235,4.632247921459202,5.403259246037475,1.4406451382405523,7.53027303253044,0.666422942091255,0.0
-5.26272906279281,-2.3957756459564994,-4.88375043531685,-3.9837462958982712,-4.667954250117676,-7.374864965636319,-3.230224266156342,0.0
-3.7750973580487575,-2.2826478693640384,-2.079589471351286,-1.353280833095641,-3.131332076577073,-2.8420765658616305,-1.0395779185497274,0.0
-5.247898482114574,-4.250924799881086,-5.233542163603554,-3.2641965480261916,-2.5420785678390816,-6.052769616571854,-2.6054550071863334,0.0
7.9180273158156504,3.565614942981017,7.034576118240662,2.330613146415196,6.686230254116813,6.62007278494813,4.30042141510961,1.0
7.374528705910106,5.78614002186052,6.485620024111319,2.6750283389734086,8.30932434780105,4.8109609467314085,4.823957357712173,0.0
-5.635739559944589,-1.5423616778715226,-4.668504760681983,-1.1990021837017126,-4.3054527439025945,-2.5470261869477793,-3.0495580582734405,0.0
-0.8329925287122025,2.709512087379771,5.364634012304187,6.863682690930444,1.2353458390346301,8.027453279729695,2.9017237361737775,1.0
9.028718715036941,2.3764375616431885,6.257129093804239,2.28936563318437,8.946961689650218,5.722390906074728,4.832422234059151,1.0
-4.435776744403841,-1.7719370485156576,-0.18370245843705346,-1.9906817982557372,-2.7637780471871443,-1.303133964363778,-0.7084985354197547,1.0
3.497440493876577,-2.49602935383457,-0.8175017178879069,-2.3378820194643355,-0.9704959926076124,-0.02215652781841218,-1.676062654588646,1.0
3.7860903810444193,-2.0669818103773836,-1.3140328610140475,-3.085197850692211,-1.1312241817189632,-0.943091184579109,-2.276135040328276,0.0
-4.27035805806341,-2.8476158843823125,-5.232269031635969,-4.080816724988064,-4.554045775821984,-7.679262796303306,-2.3923317229354364,1.0
-5.634229559789148,-0.40018417755242686,-4.397402366630624,-0.3726969265058999,-3.00297022829062,-4.3779263670609385,-3.503522299640637,0.0
-4.581944099083558,-2.605018361617545,-5.364918564887789,-2.8840009196755987,-3.6115486917202184,-7.243727989350742,-2.973561048353563,1.0
0.4445738942862669,1.8696176185499807,4.338527284599242,6.019456207128757,2.276257751278588,7.585389680526529,2.0841339517122734,0.0
7.998202978936409,4.450144320283769,7.094856821579258,1.9978958451550892,8.640956516387147,5.121878629250983,2.878620420667425,1.0
7.427458197876342,3.2528688251405296,7.164860286556039,3.207346029505907,7.726201126793211,7.041891448256856,4.358487259343798,0.0
-4.913777039806463,-2.588731784642744,-5.629057324908438,-2.2721968353569757,-3.895817585759642,-7.93124318773295,-2.296814749120941,0.0
6.8301603511583675,3.8936829991057835,6.222969133526395,2.973280720084086,8.02835517678562,6.349750559379017,3.4885342577690834,0.0
-3.1248354845467405,-1.563829824468578,-1.8166079886411608,-1.1888771271221188,-2.8139758168585955,-4.242751176117257,-2.909949476221585,1.0
4.656006816384338,-0.42895771243412684,-0.08048580346237144,-3.2383806323184676,0.24107875921553046,0.6286001819549185,0.5749310559599945,0.0
8.612072252935054,4.486565110077913,6.194923798345189,0.6393802320147097,7.669273711251183,7.245076795626811,4.678288657662708,1.0
3.5764600890276057,-2.937632546626149,-2.3065964544803674,-3.271230916492419,-0.7293977597632789,-1.2808556521429513,-0.5741053041295274,1.0
2.3334208304275244,-1.7146053748615893,-1.7886939274660518,-1.641764104894362,-1.8903169137615747,-1.5958253789361039,-1.4906854503634328,0.0
4.877018656405961,-1.1428593166135141,0.3293624301563237,-2.4181615261830727,0.25897524634574154,-0.01818992553246873,0.367020859919059,0.0
7.151660287703409,3.5363616477636097,6.325394513989238,2.2652509816946207,7.084850255271714,5.610491500140351,3.916030152511454,1.0
3.88470691307696,-2.3119071241123,-1.8989070013559182,-2.2222557596863433,-2.6160930411894245,-2.760552570359433,-0.4425944240023459,1.0
-3.815201920807588,-2.874918538268242,-4.532403859779856,-2.3572933961436187,-3.811907621885329,-7.991997032870715,-2.959935546671692,1.0
-4.838923834236878,-2.5650962915244366,-3.1185405991603057,-0.6297015437946161,-4.96684059453865,-4.348517994305191,-2.91491795966406,1.0
-3.573269610974295,-3.481328645484065,-7.240491599917356,-3.2224526260393347,-3.8505547448006237,-6.155982681852436,-1.8950310911128772,1.0
-3.8781826709773948,-2.1871086912887945,-2.946179179692432,-1.2901436361878025,-2.5357000374744483,-1.8758018577924107,-1.9783277039026632,0.0
4.022127118545744,-1.4293263430791927,-1.6995526668679228,-2.1697216333924767,-0.9009997867438283,0.34295803387000756,-0.44768269332609045,0.0
-6.56010513203001,-2.668161238266321,-5.929351927020201,-3.4643405284761957,-4.734563969009458,-8.223590787846842,-2.548581577655271,0.0
-4.835669870273565,-1.093288509441803,-2.193816271862725,-0.5537066780508891,-2.7396550191961815,-3.9204448730733183,-1.0430027725470512,1.0
-3.112212393404652,-2.721398155936313,-3.3697756607632297,-0.9716170643981559,-2.8244507601827555,-3.045521619585965,-1.3031364476888654,0.0
8.53104739226536,5.888271912285836,6.576536303430309,2.965593538536644,9.027856731538265,5.388823598830488,5.547287236928061,0.0
7.655607159248511,3.035733565394502,6.507578985264475,2.982680846130484,6.808212694819912,5.88210912894387,5.010987167950293,0.0
-5.32456795387293,-3.4719813115166986,-5.69526466807073,-5.1607941006252,-3.633205088038092,-7.8118567070640355,-3.505943334263902,0.0
9.079459116435103,5.270364663239292,7.47056517259634,2.474292804435914,8.774643753163357,6.508337685761992,3.5684624544237944,0.0
1.155969313751952,0.938643784369562,4.377712919875219,5.031922107100268,0.794405111782591,8.319315373219775,2.147662695557721,0.0
3.284488575353236,-0.7672393362654055,-1.5693356698279877,-3.0206050510536233,-0.24894683421327146,0.7697231788696461,-1.4759463500161383,1.0
-3.1534951749781426,-0.5898937999421864,-2.9969604092557134,-2.647813340228824,-2.571676848151544,-4.169599013916717,-1.9940850559284484,1.0
-5.341203356302133,-1.8482400966717232,-2.6838145944772585,0.8143621439483849,-2.082461622069035,-2.3600979916136007,-1.1985134286762658,0.0
7.6353085633171585,5.4248754495169536,6.517076999051121,1.1743197807853674,7.155817317653682,5.936537301656951,4.090353771695496,0.0
5.064295673900702,0.5174261502162776,0.7487399196332264,-2.581194283411894,0.1938604047319588,0.2155421021360993,1.2596367430474764,1.0
8.356024833517761,3.3806998396868524,8.193502322565704,2.011926041662434,8.724029595535365,5.7167060236111755,4.732065653865387,0.0
-0.6591547477441576,2.2384209138705495,4.068024932530761,5.625066579764334,1.5902353624895633,7.5485394965452155,0.8108697240361019,0.0
